sent_id	description	ARG0	ARG1	narrative	verb	verb_lemma	frame	frame_score	sentence
1.21.9.1.	Although some people are firearm - phobic , most people feel safer when they know [ARG1: they] are being [protect.01: protected] [ARG0: by armed individuals] .	by armed individuals	they	('by armed individuals', 'protected', 'they')	protected	protect	protect.01	0.9999998807907104	Although some people are firearm-phobic, most people feel safer when they know they are being protected by armed individuals.
1.21.9.1.1.	[ARG0: Armed law enforcement officials with extensive firearm training and background checks] do [provide.01: provide] [ARG1: some level of safety and security] .	Armed law enforcement officials with extensive firearm training and background checks	some level of safety and security	('Armed law enforcement officials with extensive firearm training and background checks', 'provide', 'some level of safety and security')	provide	provide	provide.01	1.0	Armed law enforcement officials with extensive firearm training and background checks do provide some level of safety and security.
1.21.9.1.1.	[ARG0: Armed citizens] [R-ARG0: who] [take.01: took] [ARG1: a one day NRA course] \(maybe\ ) are not able to provide the same judgement , safety and security of law enforcement .	Armed citizens	a one day NRA course	('Armed citizens', 'took', 'a one day NRA course')	took	take	take.01	0.9999997615814209	Armed citizens who took a one day NRA course \(maybe\) are not able to provide the same judgement, safety and security of law enforcement.
1.21.9.1.1.	[ARG0: Armed citizens who took a one day NRA course] \(maybe\ ) are not able to [provide.01: provide] [ARG1: the same judgement , safety and security of law enforcement] .	Armed citizens who took a one day NRA course	the same judgement , safety and security of law enforcement	('Armed citizens who took a one day NRA course', 'provide', 'the same judgement , safety and security of law enforcement')	provide	provide	provide.01	1.0	Armed citizens who took a one day NRA course \(maybe\) are not able to provide the same judgement, safety and security of law enforcement.
1.21.9.1.1.	It 's a false comparison to suggest [ARG0: an armed citizen] [ARGM-MNR: somehow] [equate.01: equates] [ARG1: to the security provided by trained and vetted law enforcement] .	an armed citizen	to the security provided by trained and vetted law enforcement	('an armed citizen', 'equates', 'to the security provided by trained and vetted law enforcement')	equates	equate	equate.01	0.9998705387115479	It's a false comparison to suggest an armed citizen somehow equates to the security provided by trained and vetted law enforcement.
1.21.9.1.1.	It 's a false comparison to suggest an armed citizen somehow equates to [ARG1: the security] [provide.01: provided] [ARG0: by trained and vetted law enforcement] .	by trained and vetted law enforcement	the security	('by trained and vetted law enforcement', 'provided', 'the security')	provided	provide	provide.01	1.0	It's a false comparison to suggest an armed citizen somehow equates to the security provided by trained and vetted law enforcement.
1.21.10.	An improved , communicable , rational , and enforceable set of federal regulations is necessary to provide all Americans with [ARG0: a baseline peace of mind] [regard.01: regarding] [ARG1: gun availability] .	a baseline peace of mind	gun availability	('a baseline peace of mind', 'regarding', 'gun availability')	regarding	regard	regard.01	0.9999895095825195	An improved, communicable, rational, and enforceable set of federal regulations is necessary to provide all Americans with a baseline peace of mind regarding gun availability.
1.21.10.1.	[ARG0: We] [need.01: need] [ARG1: everyone to be on same page with gun rights] .	We	everyone to be on same page with gun rights	('We', 'need', 'everyone to be on same page with gun rights')	need	need	need.01	1.0	We need everyone to be on same page with gun rights.
1.21.10.1.	[ARG0: Current pro - gun organizations] [attempt.01: attempt] [ARG1: to keep gun regulations opaque and difficult to enforce] .	Current pro - gun organizations	to keep gun regulations opaque and difficult to enforce	('Current pro - gun organizations', 'attempt', 'to keep gun regulations opaque and difficult to enforce')	attempt	attempt	attempt.01	0.9999992847442627	Current pro-gun organizations attempt to keep gun regulations opaque and difficult to enforce.
1.21.10.1.	[ARG0: Current pro - gun organizations] attempt to [keep.02: keep] gun regulations [ARG1: opaque and difficult to enforce] .	Current pro - gun organizations	opaque and difficult to enforce	('Current pro - gun organizations', 'keep', 'opaque and difficult to enforce')	keep	keep	keep.02	0.9999967813491821	Current pro-gun organizations attempt to keep gun regulations opaque and difficult to enforce.
1.21.10.1.1.	[ARG0: Current gun control organizations] [want.01: want] [ARG1: to whittle away at gun rights until nothing is left] .	Current gun control organizations	to whittle away at gun rights until nothing is left	('Current gun control organizations', 'want', 'to whittle away at gun rights until nothing is left')	want	want	want.01	1.0	Current gun control organizations want to whittle away at gun rights until nothing is left.
1.21.10.1.1.	[ARG0: Current gun control organizations] want to [whittle.02: whittle] away [ARG1: at gun rights] [ARGM-TMP: until nothing is left] .	Current gun control organizations	at gun rights	('Current gun control organizations', 'whittle', 'at gun rights')	whittle	whittle	whittle.02	0.9218698143959045	Current gun control organizations want to whittle away at gun rights until nothing is left.
1.21.10.2.	yes , all [ARG0: we] [need.01: need] [ARG1: to do] is make it illegal use use guns in crimes , for criminals to own guns , and illegal for mentally unstable individuals to own or purchase guns .	we	to do	('we', 'need', 'to do')	need	need	need.01	1.0	yes, all we need to do is make it illegal use use guns in crimes, for criminals to own guns, and illegal for mentally unstable individuals to own or purchase guns.
1.21.10.2.	yes , [ARG1: all] [ARG0: we] need to [do.02: do] is make it illegal use use guns in crimes , for criminals to own guns , and illegal for mentally unstable individuals to own or purchase guns .	we	all	('we', 'do', 'all')	do	do	do.02	0.9999996423721313	yes, all we need to do is make it illegal use use guns in crimes, for criminals to own guns, and illegal for mentally unstable individuals to own or purchase guns.
1.21.10.2.	yes , all we need to do is make it illegal use use guns in crimes , for [ARG0: criminals] to [own.01: own] [ARG1: guns] , and illegal for mentally unstable individuals to own or purchase guns .	criminals	guns	('criminals', 'own', 'guns')	own	own	own.01	1.0	yes, all we need to do is make it illegal use use guns in crimes, for criminals to own guns, and illegal for mentally unstable individuals to own or purchase guns.
1.21.10.2.	yes , all we need to do is make it illegal use use guns in crimes , for criminals to own guns , and illegal for [ARG0: mentally unstable individuals] to [own.01: own] or purchase [ARG1: guns] .	mentally unstable individuals	guns	('mentally unstable individuals', 'own', 'guns')	own	own	own.01	1.0	yes, all we need to do is make it illegal use use guns in crimes, for criminals to own guns, and illegal for mentally unstable individuals to own or purchase guns.
1.21.10.2.	yes , all we need to do is make it illegal use use guns in crimes , for criminals to own guns , and illegal for [ARG0: mentally unstable individuals] to own or [purchase.01: purchase] [ARG1: guns] .	mentally unstable individuals	guns	('mentally unstable individuals', 'purchase', 'guns')	purchase	purchase	purchase.01	1.0	yes, all we need to do is make it illegal use use guns in crimes, for criminals to own guns, and illegal for mentally unstable individuals to own or purchase guns.
1.21.10.2.	These laws are already in place and because [ARG0: existing laws] do [ARGM-NEG: not] [prevent.01: prevent] [ARG1: crimes] that new laws would not prevent crimes either .	existing laws	crimes	('existing laws', 'prevent', 'crimes')	prevent	prevent	prevent.01	0.9999955892562866	These laws are already in place and  because existing laws do not prevent crimes that new laws would not prevent crimes either.
1.21.10.2.	These laws are already in place and because existing laws do not prevent crimes [R-ARG1: that] [ARG0: new laws] [ARGM-MOD: would] [ARGM-NEG: not] [prevent.01: prevent] [ARG1: crimes] [ARGM-DIS: either] .	new laws	crimes	('new laws', 'prevent', 'crimes')	prevent	prevent	prevent.01	0.9999994039535522	These laws are already in place and  because existing laws do not prevent crimes that new laws would not prevent crimes either.
1.21.11.	[ARGM-ADV: If] feeling safer is actually important , [ARGM-ADV: then] [ARG0: the government] [ARGM-MOD: would] [encourage.01: encourage] [ARG1: the media] [ARG2: to not report on crimes and accidents] , and they would discourage automobile manufacturers from having safety recalls .	the government	the media	('the government', 'encourage', 'the media')	encourage	encourage	encourage.01	0.9999891519546509	If feeling safer is actually important, then the government would encourage the media to not report on crimes and accidents, and they would discourage automobile manufacturers from having safety recalls.
